dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,temp_original_day,atemp_original_day,hum_original_day,windspeed_original_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,temp_original_hour,atemp_original_hour,hum_original_hour,windspeed_original_hour
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,16,174,190,8.919999999999998,7.9975999999999985,32.0,7.0015
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,14,0,2,1,1,0.4,0.4091,0.28,0.1045,13,121,134,10.8,11.000600000000002,28.000000000000004,7.0015
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166,11.739999999999998,11.997200000000003,26.0,6.0032
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287,11.739999999999998,11.997200000000003,28.000000000000004,6.0032
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530,11.739999999999998,11.997200000000003,26.0,6.0032
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,18,0,2,1,1,0.42,0.4242,0.28,0.1642,17,432,449,11.739999999999998,11.997200000000003,28.000000000000004,11.0014
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0.0,15,291,306,11.739999999999998,11.997200000000003,26.0,0.0
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204,10.8,11.000600000000002,30.0,8.9981
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188,7.98,7.000999999999998,46.0,7.0015
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101,7.98,7.000999999999998,46.0,7.0015
2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,8.880849000000001,7.3326499999999974,39.5833,12.958939,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65,7.040000000000001,3.998000000000001,53.0,15.001299999999999
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32,7.040000000000001,5.997799999999998,53.0,7.0015
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6,7.040000000000001,5.997799999999998,49.0,7.0015
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4,6.1,3.0014000000000003,56.00000000000001,15.001299999999999
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2,5.160000000000002,3.998000000000001,70.0,6.0032
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29,4.220000000000001,3.0014000000000003,75.0,6.0032
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104,5.160000000000002,3.998000000000001,75.0,6.0032
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253,4.220000000000001,1.9982000000000006,81.0,8.9981
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116,5.160000000000002,3.0014000000000003,75.0,7.0015
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38,6.1,3.998000000000001,81.0,11.0014
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10,6.1,3.998000000000001,81.0,11.0014
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10,6.1,3.0014000000000003,87.0,12.998000000000001
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70,7.040000000000001,3.998000000000001,93.0,22.0028
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76,8.919999999999998,5.997799999999998,93.0,23.9994
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56,8.919999999999998,5.997799999999998,93.0,23.9994
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90,10.8,11.000600000000002,82.0,19.0012
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167,10.8,11.000600000000002,82.0,15.001299999999999
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253,10.8,11.000600000000002,87.0,11.0014
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0,11,181,192,10.8,11.000600000000002,87.0,0.0
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102,10.8,11.000600000000002,87.0,7.0015
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97,11.739999999999998,11.997200000000003,88.0,11.0014
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39,11.739999999999998,11.997200000000003,88.0,11.0014
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55,11.739999999999998,11.997200000000003,94.0,16.997899999999998
2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,8.184356000000001,6.999020000000002,80.4783,12.000839,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33,11.739999999999998,11.997200000000003,94.0,16.997899999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0.0,1,10,11,11.739999999999998,11.997200000000003,94.0,0.0
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12,13.620000000000001,13.997,94.0,7.0015
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6,13.620000000000001,13.997,94.0,19.0012
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3,13.620000000000001,13.997,94.0,15.001299999999999
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5,14.559999999999999,15.0002,88.0,12.998000000000001
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,14.559999999999999,15.0002,88.0,11.0014
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109,11.739999999999998,11.997200000000003,94.0,0.0
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304,12.68,13.000399999999999,94.0,8.9981
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594,11.739999999999998,11.997200000000003,94.0,8.9981
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286,13.620000000000001,13.997,77.0,16.997899999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133,16.44,17.0,55.00000000000001,11.0014
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168,18.320000000000004,18.9998,43.0,12.998000000000001
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220,18.320000000000004,18.9998,37.0,15.001299999999999
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211,19.259999999999998,20.003,32.0,16.997899999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211,19.259999999999998,20.003,35.0,15.001299999999999
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223,20.2,24.999200000000002,31.0,16.997899999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361,19.259999999999998,20.003,32.0,19.999499999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600,18.320000000000004,18.9998,35.0,19.999499999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525,17.380000000000003,18.0032,34.0,23.9994
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328,14.559999999999999,15.0002,41.0,22.0028
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254,12.68,13.000399999999999,44.0,27.999299999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197,11.739999999999998,11.997200000000003,47.0,31.0009
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126,9.86,9.997399999999999,50.0,16.997899999999998
2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,14.834151000000002,15.374485999999997,61.5417,15.208129,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85,8.919999999999998,7.000999999999998,50.0,15.001299999999999
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46,7.98,5.997799999999998,53.0,11.0014
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20,7.98,5.001199999999997,49.0,15.001299999999999
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6,7.98,5.001199999999997,53.0,19.0012
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3,7.040000000000001,5.001199999999997,56.99999999999999,12.998000000000001
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0,0,2,2,7.040000000000001,7.000999999999998,61.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0,0,24,24,6.1,5.997799999999998,70.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0,4,88,92,6.1,5.997799999999998,70.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0,4,258,262,6.1,5.997799999999998,70.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549,5.160000000000002,3.998000000000001,75.0,6.0032
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0.0,15,299,314,6.1,5.997799999999998,81.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132,8.919999999999998,7.000999999999998,50.0,11.0014
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194,9.86,9.997399999999999,46.0,12.998000000000001
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234,10.8,11.000600000000002,43.0,11.0014
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222,11.739999999999998,11.997200000000003,44.0,15.001299999999999
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205,12.68,13.000399999999999,44.0,19.0012
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78,11.739999999999998,11.997200000000003,50.0,19.999499999999998
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50,10.8,11.000600000000002,57.99999999999999,19.999499999999998
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128,8.919999999999998,7.000999999999998,81.0,15.001299999999999
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160,8.919999999999998,7.000999999999998,87.0,12.998000000000001
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174,8.919999999999998,7.000999999999998,87.0,12.998000000000001
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,8.919999999999998,7.000999999999998,87.0,12.998000000000001
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,8.919999999999998,7.9975999999999985,87.0,6.0032
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75,8.919999999999998,9.000800000000002,87.0,0.0
2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,8.606651,7.749572000000001,65.7083,9.708568,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0,4,19,23,8.919999999999998,9.000800000000002,87.0,0.0
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,8.919999999999998,7.9975999999999985,93.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44,8.919999999999998,9.000800000000002,93.0,0.0
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,8.919999999999998,7.9975999999999985,93.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,8.919999999999998,7.000999999999998,93.0,11.0014
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,8.919999999999998,7.000999999999998,93.0,12.998000000000001
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,8.919999999999998,7.9975999999999985,93.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,8.919999999999998,7.9975999999999985,93.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,8.919999999999998,7.000999999999998,93.0,8.9981
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0,2,46,48,8.919999999999998,9.000800000000002,93.0,0.0
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,9.86,9.997399999999999,87.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0,31,137,168,10.8,11.000600000000002,87.0,0.0
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,10.8,11.000600000000002,87.0,6.0032
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,11.739999999999998,11.997200000000003,67.0,16.997899999999998
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,12.68,13.000399999999999,51.0,19.0012
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,13.620000000000001,13.997,44.0,23.9994
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399,14.559999999999999,15.0002,28.999999999999996,19.999499999999998
2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,11.465848999999999,11.290472000000001,62.125,10.792293,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467,15.5,15.9968,27.0,19.999499999999998
